"CU_Name","CU_acro","DU_ID","CU_ID","Pop_Name","Pop_ID","Year","EstClass","SpnForTrend_Total","StartYear","UseYear","pNOS_Used","SpnForTrend_Wild","SpnForAbd_Total","SpnForAbd_Wild","Recruits_Total","Recruits_Wild"
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MERCANTILE CREEK",39608,2002,"OtherSource",135,NA,TRUE,"UNK",135,135,135,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MERCANTILE CREEK",39608,2004,"OtherSource",55,NA,TRUE,"UNK",55,55,55,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MERCANTILE CREEK",39608,2005,"OtherSource",54,NA,TRUE,"UNK",54,54,54,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MERCANTILE CREEK",39608,2006,"OtherSource",24,NA,TRUE,"UNK",24,24,24,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MERCANTILE CREEK",39608,2007,"OtherSource",35,NA,TRUE,"UNK",35,35,35,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MERCANTILE CREEK",39608,2013,"RELATIVE ABUNDANCE (TYPE-5)",25,NA,TRUE,"UNK",25,25,25,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","CHAMISS CREEK",39628,2003,NA,NA,NA,TRUE,"UNK",NA,NA,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MCKAY COVE CREEK",39648,1996,"OtherSource",10,NA,TRUE,"UNK",10,10,10,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,1995,"OtherSource",3,NA,TRUE,"UNK",3,3,3,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,1996,"OtherSource",59,NA,TRUE,"UNK",59,59,59,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2001,"OtherSource",1,NA,TRUE,"UNK",1,1,1,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2002,"OtherSource",6,NA,TRUE,"UNK",6,6,6,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2003,"OtherSource",15,NA,TRUE,"UNK",15,15,15,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2011,"RELATIVE ABUNDANCE (TYPE-4)",20,NA,TRUE,"UNK",20,20,20,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2012,"RELATIVE ABUNDANCE (TYPE-4)",41,NA,TRUE,"UNK",41,41,41,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2013,"RELATIVE ABUNDANCE (TYPE-4)",13,NA,TRUE,"UNK",13,13,13,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2014,"RELATIVE ABUNDANCE (TYPE-5)",7,NA,TRUE,"UNK",7,7,7,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2015,"RELATIVE ABUNDANCE (TYPE-4)",17,NA,TRUE,"UNK",17,17,17,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2016,"RELATIVE ABUNDANCE (TYPE-4)",13,NA,TRUE,"UNK",13,13,13,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2017,"RELATIVE ABUNDANCE (TYPE-4)",14,NA,TRUE,"UNK",14,14,14,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2018,"RELATIVE ABUNDANCE (TYPE-3)",64,NA,TRUE,"UNK",64,64,64,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2019,"RELATIVE ABUNDANCE (TYPE-4)",7,NA,TRUE,"UNK",7,7,7,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2020,"RELATIVE ABUNDANCE (TYPE-5)",16,NA,TRUE,"UNK",16,16,16,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2021,"RELATIVE ABUNDANCE (TYPE-5)",24,NA,TRUE,"UNK",24,24,24,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","MALKSOPE RIVER",39668,2022,"RELATIVE ABUNDANCE (TYPE-3)",26,NA,TRUE,"UNK",26,26,26,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","OUOUKINSH RIVER",39678,1995,"OtherSource",20,NA,TRUE,"UNK",20,20,20,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","OUOUKINSH RIVER",39678,1996,"OtherSource",135,NA,TRUE,"UNK",135,135,135,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","OUOUKINSH RIVER",39678,2002,"OtherSource",3,NA,TRUE,"UNK",3,3,3,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","OUOUKINSH RIVER",39678,2011,"PRESENCE-ABSENCE (TYPE-6)",7,NA,TRUE,"UNK",7,7,7,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","OUOUKINSH RIVER",39678,2020,"RELATIVE ABUNDANCE (TYPE-5)",30,NA,TRUE,"UNK",30,30,30,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","POWER RIVER",39688,2020,"UNKNOWN",2,NA,TRUE,"UNK",2,2,2,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BATTLE BAY RIVER",39698,1995,"OtherSource",12,NA,TRUE,"UNK",12,12,12,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BATTLE BAY RIVER",39698,1996,"OtherSource",12,NA,TRUE,"UNK",12,12,12,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","NASPARTI RIVER",39708,1995,"OtherSource",20,NA,TRUE,"UNK",20,20,20,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","EAST CREEK",39738,1985,"OtherSource",150,NA,TRUE,"UNK",150,150,150,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","EAST CREEK",39738,1986,"OtherSource",100,NA,TRUE,"UNK",100,100,100,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","EAST CREEK",39738,2020,"RELATIVE ABUNDANCE (TYPE-4)",52,NA,TRUE,"UNK",52,52,52,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","KLASKISH RIVER",39748,1995,"OtherSource",21,NA,TRUE,"UNK",21,21,21,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","KLASKISH RIVER",39748,1996,"OtherSource",48,NA,TRUE,"UNK",48,48,48,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","KLASKISH RIVER",39748,1997,"OtherSource",121,NA,TRUE,"UNK",121,121,121,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","KLASKISH RIVER",39748,1998,"OtherSource",64,NA,TRUE,"UNK",64,64,64,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","KEITH RIVER",39778,1980,"OtherSource",75,NA,TRUE,"UNK",75,75,75,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","KEITH RIVER",39778,2000,"OtherSource",2,NA,TRUE,"UNK",2,2,2,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","MAHATTA CREEK",39808,2018,"PRESENCE-ABSENCE (TYPE-6)",0,NA,TRUE,"UNK",0,0,0,NA,NA
"East Vancouver Island-Cowichan & Koksilah_FA_0.x","CWCH-KOK","DU21","CK-22","KOKSILAH RIVER",40033,2003,"RELATIVE ABUNDANCE (TYPE-4)",7,NA,TRUE,"UNK",7,7,7,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,1995,"OtherSource",59,NA,TRUE,"LOW",59,59,59,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,1996,"OtherSource",94,NA,TRUE,"LOW",94,94,94,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,1997,"OtherSource",120,NA,TRUE,"LOW",120,120,120,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,1998,"OtherSource",224,NA,TRUE,"LOW",224,224,224,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,1999,"OtherSource",50,NA,TRUE,"LOW",50,50,50,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,2000,"OtherSource",13,NA,TRUE,"LOW",13,13,13,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,2001,"OtherSource",20,NA,TRUE,"LOW",20,20,20,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,2002,"OtherSource",239,NA,TRUE,"LOW",239,239,239,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,2008,"OtherSource",2,NA,TRUE,"LOW",2,2,2,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,2009,"OtherSource",5,NA,TRUE,"LOW",5,5,5,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,2013,"RELATIVE ABUNDANCE (TYPE-5)",24,NA,TRUE,"LOW",24,24,24,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,2015,"PRESENCE-ABSENCE (TYPE-6)",0,NA,TRUE,"LOW",0,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,2019,"RELATIVE ABUNDANCE (TYPE-5)",123,NA,TRUE,"LOW",123,123,123,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,2020,NA,0,NA,TRUE,"LOW",0,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","GORDON RIVER",40323,2022,"RELATIVE ABUNDANCE (TYPE-4)",46,NA,TRUE,"LOW",46,46,46,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","CAYCUSE RIVER",40398,1998,"OtherSource",72,NA,TRUE,"UNK",72,72,72,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","CAYCUSE RIVER",40398,2006,"OtherSource",6,NA,TRUE,"UNK",6,6,6,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","CAYCUSE RIVER",40398,2019,"PRESENCE-ABSENCE (TYPE-6)",1,NA,TRUE,"UNK",1,1,1,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","KLANAWA RIVER",40418,2003,"OtherSource",2,NA,TRUE,"UNK",2,2,2,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","KLANAWA RIVER",40418,2004,"OtherSource",1,NA,TRUE,"UNK",1,1,1,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","KLANAWA RIVER",40418,2005,"OtherSource",7,NA,TRUE,"UNK",7,7,7,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","KLANAWA RIVER",40418,2006,"OtherSource",1,NA,TRUE,"UNK",1,1,1,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","KLANAWA RIVER",40418,2008,"OtherSource",6,NA,TRUE,"UNK",6,6,6,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","KLANAWA RIVER",40418,2009,"OtherSource",64,NA,TRUE,"UNK",64,64,64,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","KLANAWA RIVER",40418,2010,"OtherSource",11,NA,TRUE,"UNK",11,11,11,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","KLANAWA RIVER",40418,2011,"PRESENCE-ABSENCE (TYPE-6)",8,NA,TRUE,"UNK",8,8,8,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","KLANAWA RIVER",40418,2022,"RELATIVE ABUNDANCE (TYPE-5)",0,NA,TRUE,"UNK",0,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","CARNATION CREEK",40478,1997,"OtherSource",2,NA,TRUE,"UNK",2,2,2,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","CARNATION CREEK",40478,1999,NA,NA,NA,TRUE,"UNK",NA,NA,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","FRANKLIN RIVER",40518,1995,"OtherSource",2,NA,TRUE,"UNK",2,2,2,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","FRANKLIN RIVER",40518,1999,"OtherSource",80,NA,TRUE,"UNK",80,80,80,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","FRANKLIN RIVER",40518,2000,"OtherSource",25,NA,TRUE,"UNK",25,25,25,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","FRANKLIN RIVER",40518,2001,"OtherSource",10,NA,TRUE,"UNK",10,10,10,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","FRANKLIN RIVER",40518,2015,"PRESENCE-ABSENCE (TYPE-6)",0,NA,TRUE,"UNK",0,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","FRANKLIN RIVER",40518,2017,"PRESENCE-ABSENCE (TYPE-6)",0,NA,TRUE,"UNK",0,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","COUS CREEK",40593,2016,"PRESENCE-ABSENCE (TYPE-6)",0,NA,TRUE,"UNK",0,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","COUS CREEK",40593,2017,"PRESENCE-ABSENCE (TYPE-6)",0,NA,TRUE,"UNK",0,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","COUS CREEK",40593,2018,"PRESENCE-ABSENCE (TYPE-6)",0,NA,TRUE,"UNK",0,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MACKTUSH CREEK",40608,1995,"OtherSource",2,NA,TRUE,"UNK",2,2,2,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MACKTUSH CREEK",40608,2015,"PRESENCE-ABSENCE (TYPE-6)",0,NA,TRUE,"UNK",0,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MACKTUSH CREEK",40608,2016,"PRESENCE-ABSENCE (TYPE-6)",0,NA,TRUE,"UNK",0,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MACKTUSH CREEK",40608,2017,"PRESENCE-ABSENCE (TYPE-6)",0,NA,TRUE,"UNK",0,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MACKTUSH CREEK",40608,2018,"PRESENCE-ABSENCE (TYPE-6)",0,NA,TRUE,"UNK",0,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","HENDERSON LAKE CREEK",40648,1995,"OtherSource",2,1995,TRUE,"HIGH",2,2,2,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","COEUR D'ALENE CREEK",40698,1995,"OtherSource",20,NA,TRUE,"UNK",20,20,20,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","COEUR D'ALENE CREEK",40698,2001,"OtherSource",10,NA,TRUE,"UNK",10,10,10,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","EFFINGHAM RIVER",40708,1996,"OtherSource",6,NA,TRUE,"UNK",6,6,6,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","EFFINGHAM RIVER",40708,1998,"OtherSource",200,NA,TRUE,"UNK",200,200,200,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","EFFINGHAM RIVER",40708,1999,"OtherSource",50,NA,TRUE,"UNK",50,50,50,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","EFFINGHAM RIVER",40708,2017,"RELATIVE ABUNDANCE (TYPE-4)",73,NA,TRUE,"UNK",73,73,73,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","EFFINGHAM RIVER",40708,2018,"RELATIVE ABUNDANCE (TYPE-5)",5,NA,TRUE,"UNK",5,5,5,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","EFFINGHAM RIVER",40708,2019,"RELATIVE ABUNDANCE (TYPE-4)",11,NA,TRUE,"UNK",11,11,11,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","EFFINGHAM RIVER",40708,2020,"RELATIVE ABUNDANCE (TYPE-5)",17,NA,TRUE,"UNK",17,17,17,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","EFFINGHAM RIVER",40708,2021,"RELATIVE ABUNDANCE (TYPE-4)",12,NA,TRUE,"UNK",12,12,12,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","EFFINGHAM RIVER",40708,2022,"RELATIVE ABUNDANCE (TYPE-4)",11,NA,TRUE,"UNK",11,11,11,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SMITH CREEK",40818,1996,"OtherSource",2,NA,TRUE,"UNK",2,2,2,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SMITH CREEK",40818,1997,"OtherSource",3,NA,TRUE,"UNK",3,3,3,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SMITH CREEK",40818,1999,"OtherSource",3,NA,TRUE,"UNK",3,3,3,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SMITH CREEK",40818,2000,"OtherSource",25,NA,TRUE,"UNK",25,25,25,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SMITH CREEK",40818,2001,"OtherSource",40,NA,TRUE,"UNK",40,40,40,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SMITH CREEK",40818,2002,"OtherSource",16,NA,TRUE,"UNK",16,16,16,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SMITH CREEK",40818,2019,NA,NA,NA,TRUE,"UNK",NA,NA,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SMITH CREEK",40818,2020,"PRESENCE-ABSENCE (TYPE-6)",0,NA,TRUE,"UNK",0,0,0,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SMITH CREEK",40818,2021,NA,NA,NA,TRUE,"UNK",NA,NA,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SMITH CREEK",40818,2022,"PRESENCE-ABSENCE (TYPE-6)",0,NA,TRUE,"UNK",0,0,0,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,1996,"OtherSource",100,NA,TRUE,"UNK",100,100,100,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,1998,"OtherSource",20,NA,TRUE,"UNK",20,20,20,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,2001,"OtherSource",5,NA,TRUE,"UNK",5,5,5,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,2002,"OtherSource",2,NA,TRUE,"UNK",2,2,2,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,2003,"OtherSource",17,NA,TRUE,"UNK",17,17,17,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,2011,"PRESENCE-ABSENCE (TYPE-6)",37,NA,TRUE,"UNK",37,37,37,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,2013,"RELATIVE ABUNDANCE (TYPE-5)",19,NA,TRUE,"UNK",19,19,19,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,2014,"RELATIVE ABUNDANCE (TYPE-5)",51,NA,TRUE,"UNK",51,51,51,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,2015,"RELATIVE ABUNDANCE (TYPE-4)",347,NA,TRUE,"UNK",347,347,347,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,2016,"RELATIVE ABUNDANCE (TYPE-5)",17,NA,TRUE,"UNK",17,17,17,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,2017,"RELATIVE ABUNDANCE (TYPE-4)",307,NA,TRUE,"UNK",307,307,307,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,2018,"RELATIVE ABUNDANCE (TYPE-4)",175,NA,TRUE,"UNK",175,175,175,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,2019,NA,NA,NA,TRUE,"UNK",NA,NA,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,2020,"RELATIVE ABUNDANCE (TYPE-5)",15,NA,TRUE,"UNK",15,15,15,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAUWINCH RIVER",40868,2021,"RELATIVE ABUNDANCE (TYPE-5)",19,NA,TRUE,"UNK",19,19,19,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KASHUTL RIVER",40878,1997,"OtherSource",40,NA,TRUE,"UNK",40,40,40,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KASHUTL RIVER",40878,1998,"OtherSource",60,NA,TRUE,"UNK",60,60,60,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KASHUTL RIVER",40878,2011,"PRESENCE-ABSENCE (TYPE-6)",1,NA,TRUE,"UNK",1,1,1,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KASHUTL RIVER",40878,2016,"PRESENCE-ABSENCE (TYPE-6)",0,NA,TRUE,"UNK",0,0,0,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KASHUTL RIVER",40878,2017,"RELATIVE ABUNDANCE (TYPE-5)",8,NA,TRUE,"UNK",8,8,8,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KASHUTL RIVER",40878,2018,"RELATIVE ABUNDANCE (TYPE-5)",4,NA,TRUE,"UNK",4,4,4,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KASHUTL RIVER",40878,2019,"RELATIVE ABUNDANCE (TYPE-5)",1,NA,TRUE,"UNK",1,1,1,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KASHUTL RIVER",40878,2020,NA,NA,NA,TRUE,"UNK",NA,NA,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","EASY CREEK",40888,1997,"OtherSource",1,NA,TRUE,"UNK",1,1,1,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","EASY CREEK",40888,1998,"OtherSource",4,NA,TRUE,"UNK",4,4,4,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","EASY CREEK",40888,2003,"OtherSource",26,NA,TRUE,"UNK",26,26,26,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","EASY CREEK",40888,2012,"RELATIVE ABUNDANCE (TYPE-5)",11,NA,TRUE,"UNK",11,11,11,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","EASY CREEK",40888,2013,"RELATIVE ABUNDANCE (TYPE-5)",18,NA,TRUE,"UNK",18,18,18,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","EASY CREEK",40888,2018,"RELATIVE ABUNDANCE (TYPE-4)",18,NA,TRUE,"UNK",18,18,18,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","EASY CREEK",40888,2019,"RELATIVE ABUNDANCE (TYPE-5)",20,NA,TRUE,"UNK",20,20,20,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","EASY CREEK",40888,2020,NA,0,NA,TRUE,"UNK",0,0,0,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","EASY CREEK",40888,2021,"RELATIVE ABUNDANCE (TYPE-5)",3,NA,TRUE,"UNK",3,3,3,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","WATTA CREEK",41168,1995,"OtherSource",20,NA,TRUE,"UNK",20,20,20,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","WATTA CREEK",41168,1996,"OtherSource",13,NA,TRUE,"UNK",13,13,13,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","WATTA CREEK",41168,2008,"OtherSource",3,NA,TRUE,"UNK",3,3,3,NA,NA
